[0.16430493,0.21335873];[-3.23995799e-04,4.64146759e-04,2.87100569e-01,9.57900279e-01];[[3.10000005, 0.1], [1.60000002, 2.00000003], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[12.231842787365862], [13.05856526366791], [0], [0], [0], [0], [0], [0], [0], [0]];[1.60000002,2.00000003]
[1.43722232,1.80259212];[2.10319365e-03,-1.56541940e-04,4.16880283e-01,9.08958957e-01];[[3.19665884, 0.27479003], [4.89973688, 2.5690136], [0.75000001, 2.90000004], [4.30924988, -1.52043617], [2.44584513, -1.80068243], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[9.248433890930686], [8.372688282217256], [9.17206947373837], [8.390666807333993], [8.367755584298191], [0], [0], [0], [0], [0]];[3.19665884,0.27479003]
[2.99310377,0.44496559];[-6.87352575e-04,9.84467035e-04,-3.39655310e-01,9.40549223e-01];[[3.83211082, -1.25731592], [7.40000011, -0.49999973], [4.40000007, -4.7999998], [1.40000002, -2.89999977], [0.40000001, 2.90000032], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[1.0662629352312103], [0.9591182888571099], [0.9582137777490005], [21.44210559870432], [0.9586392023865982], [0], [0], [0], [0], [0]];[1.40000002,-2.89999977]
[1.44763911,-2.88893839];[6.05014166e-04,7.53617656e-04,9.06824045e-01,-4.21508263e-01];[[5.50000007, -2.49999985], [0.58893621, 3.32920146], [-0.50000002, 0.20000019], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[0.33998490575350965], [0.31174035347567447], [16.532428158535332], [0], [0], [0], [0], [0], [0], [0]];[-0.50000002,0.20000019]
[-0.51742889,0.29581516];[0.0025243,0.00307898,0.92652869,0.37620304];[[-2.20453991, -1.02526429], [5.75213192, -2.35877685], [-0.84587244, 3.62149112], [-2.29999978, -4.00000016], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[202.61838712732862], [85.65976967919093], [89.35883611524146], [89.30110685561358], [0], [0], [0], [0], [0], [0]];[-2.20453991,-1.02526429]
[-2.01266403,-0.8707244];[0.00370015,0.00124427,0.94526268,-0.32628704];[[5.60000019, -2.70000014], [-0.5999999, 3.59999995], [-2.29999993, 4.99999997], [-2.34999993, -4.00000016], [-4.99999997, -0.60000011], [7.99149179, -2.70486999], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[88.56623608246764], [92.06894188703667], [92.44933974093645], [91.74728869240174], [95.84902874792314], [285.2596832100918], [0], [0], [0], [0]];[7.99149179,-2.70486999]
[7.76335875,-2.63746657];[-0.0024264,0.00627466,-0.17363971,0.98478627];[[-4.6903137, -0.90271866], [-0.5999998, 3.40000034], [-2.09025407, 4.36887455], [-3.29999984, -3.99999977], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[0.0], [54.47986590512297], [53.005200253771555], [52.93068317173676], [0], [0], [0], [0], [0], [0]];[-0.5999998,3.40000034]
[-4.29760997,-0.25887281];[0.00677629,0.00402144,0.97174404,-0.23590554];[[-4.43157827, 0.60572599], [-3.30000029, -3.89999977], [-7.30000035, 0.7000003], [-7.80000036, 2.20000032], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[33.19121674556267], [22.57480910663008], [22.574809106630063], [22.57480910663007], [0], [0], [0], [0], [0], [0]];[-4.43157827,0.60572599]
[-3.37603394,-3.97711352];[-0.00731933,0.00161624,-0.71733151,0.69669168];[[-3.64999952, -3.84999977], [-8.29999959, 3.20000034], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[22.834109103671906], [25.551585348953004], [0], [0], [0], [0], [0], [0], [0], [0]];[-8.29999959,3.20000034]
