100-b313 950.095
100-3650 1053.155
100-1ab1 1043.366
100-6681 963.382
100-9f10 883.974
100-d7a7 1112.318
100-8aab 614.49
100-84b8 819.297
100-010e 1154.308
100-9c0e 922.074
100-a317 1169.381
100-158a 1190.194
100-e490 694.189
100-630e 912.617
100-c1d6 1041.819
100-9a8c 1282.466
100-1e9a 708.505
100-06ae 1197.413
100-2467 1254.364
100-3e37 1476.247
