[0.1715929,0.22297243];[-1.37501628e-03,6.59155061e-04,2.90366985e-01,9.56914147e-01];[[0.52994932, -0.11109199], [3.40000005, -0.29999996], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[32723.516802438353], [10.833464898094073], [0], [0], [0], [0], [0], [0], [0], [0]];[0.52994932,-0.11109199]
[0.60539797,-0.21990158];[2.27041295e-04,-2.14937260e-04,-2.76152983e-01,9.61113650e-01];[[2.71791119, -0.46604996], [0.40000001, -0.54999997], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[32.8199428625101], [1113.93888762591], [0], [0], [0], [0], [0], [0], [0], [0]];[0.40000001,-0.54999997]
[0.26625829,-0.6716406];[-7.68770412e-04,-1.26937579e-03,-8.26919087e-01,5.62318965e-01];[[3.98830145, -1.20258123], [0.40000001, -0.94999999], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[5902.354513083608], [2158.7981785357247], [0], [0], [0], [0], [0], [0], [0], [0]];[3.98830145,-1.20258123]
[4.15899051,-1.1772568];[3.28710212e-03,1.19019214e-05,-1.60093657e-01,9.87096355e-01];[[3.20000014, -3.44999976], [4.90000017, 2.00000032], [0.5000001, -3.09999975], [-0.69999992, -0.69999972], [-1.89999993, -3.19999975], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[64.4765706351281], [59.05440795220329], [389.42453394891726], [230.05498404480429], [2570.1451958532984], [0], [0], [0], [0], [0]];[-1.89999993,-3.19999975]
[-2.16781409,-3.23652385];[-0.0090942,0.00137034,0.96504923,-0.26190724];[[2.64664623, -4.23392254], [4.90000007, 2.00000055], [4.46340084, -6.40287304], [0.5, -3.09999953], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[8.093404261948333], [73.51883806550275], [20.21153102320247], [18.16416541930394], [0], [0], [0], [0], [0], [0]];[4.90000007,2.00000055]
[4.54897487,-6.41812571];[0.01080409,-0.01197281,-0.33755765,0.9411667];[[-3.99792387, -4.03992918], [-1.44293, -4.64113499], [2.79999979, -5.99999957], [0.39999975, -3.09999953], [0.35194278, 1.21075201], [-7.50000037, -3.29999953], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[4.132345154949848], [4.318051793678203], [4.641861545997411], [4.4662635853691315], [28.53608383038611], [4.0321597624780665], [0], [0], [0], [0]];[0.35194278,1.21075201]
[4.00642986,-5.70671354];[0.01535955,-0.00697966,-0.63897076,0.76904599];[[-4.11591937, -4.22718616], [2.89716331, -6.05614665], [-1.6354511, -5.00164534], [0.39999975, -3.09999953], [-5.40000034, -1.3999995], [-7.50000037, -3.29999953], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[39.05888159510394], [43.55891423273984], [40.561616173219775], [41.98812510456206], [101.12239066515107], [37.951917940448176], [0], [0], [0], [0]];[-5.40000034,-1.3999995]
