[3.61718793,-0.70789124];[0.00175165,0.00130371,-0.21485754,0.97664296];[[5.30000008, 1.90000004], [3.75000006, -2.10000002], [1.96323806, -1.4609074], [6.20000009, -2.79999999], [0.40000001, -0.49999995], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[26.031626536392842], [28.568687453038834], [928.3300735123618], [25.62698606537739], [1737.946958050871], [0], [0], [0], [0], [0]];[0.40000001,-0.49999995]
[0.58524356,-0.47150451];[0.00373641,-0.00127925,0.99554595,-0.09419485];[[1.87008263, -1.65271559], [4.94572007, -3.37523367], [0.49137415, -0.09227386], [4.25000032, 2.09999992], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[35.58476972593717], [12.081829353060439], [118.04165214253155], [20.281949158512237], [0], [0], [0], [0], [0], [0]];[0.49137415,-0.09227386]
[0.48463086,0.00346248];[0.00399343,0.00091123,0.85646366,0.51619106];[[0.17193694, 0.05281098], [1.38438966, -1.37258725], [6.00000035, -3.40000017], [4.30000032, 2.09999992], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[334.20884644882767], [12.74769598182952], [27.329289370260945], [19.289660412109527], [0], [0], [0], [0], [0], [0]];[0.17193694,0.05281098]
[0.13880415,0.03403706];[3.20320448e-03,-8.57986989e-04,9.81714878e-01,1.90328394e-01];[[1.87675564, -1.80260907], [-1.56741321, -0.8577933], [6.00000035, -3.40000017], [4.30000032, 2.09999992], [3.98566294, -3.07871151], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[11.755252970356986], [0.0], [10.894771197688732], [11.755252970356986], [11.755252970356986], [0], [0], [0], [0], [0]];[1.87675564,-1.80260907]
[2.0548303,-1.97737064];[-0.00694602,0.00259229,-0.50249482,0.86454843];[[3.36354005, -2.68256062], [4.60000024, 2.20000022], [3.14676332, 1.81008816], [0.10000017, -2.19999985], [-0.19999983, 1.3000002], [-1.69999986, 1.60000021], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[2.260228220167249], [3.339439627949318], [2.141939117955124], [32.16302619911777], [2.1391367312436604], [29.796104284319636], [0], [0], [0], [0]];[0.10000017,-2.19999985]
[-0.07795442,-2.24490743];[0.00557906,0.00594985,0.99834638,0.05690333];[[5.58735352, -3.81841422], [-1.36083144, -0.79967164], [4.60000024, 2.19999996], [2.11847091, 1.31069171], [0.70000018, -3.70000013], [-0.19999983, 1.29999994], [-1.69999986, 1.59999995], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[2.0192915600704735], [14.986957522665952], [1.9257479451568835], [2.9657127010602617], [2.131454775561901], [2.0256615716224955], [6.703497006005066], [0], [0], [0]];[-1.36083144,-0.79967164]
[-1.21092128,-0.99053859];[0.00785641,0.00801285,0.89097728,0.45390921];[[-1.20045533, -0.68673876], [6.00000026, -3.40000013], [4.60000024, 2.19999996], [4.50000024, -4.10000014], [-0.19999983, 1.29999994], [-1.69999986, 1.59999995], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[0.0], [1.8440116635561], [1.8373731269340499], [1.8383730245631729], [2.0226083892587114], [1.9302227278991293], [0], [0], [0], [0]];[-0.19999983,1.29999994]
[-0.30111202,1.06145319];[-0.00308388,0.01256211,0.5520657,0.83370026];[[-1.04387001, -1.32057044], [6.00000026, -3.40000013], [4.50000024, -4.10000014], [2.4000002, -5.30000016], [0.70000018, -3.70000013], [-1.79999986, 1.69999995], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[10.863436204239669], [2.4835960287104717], [1.718994427750409], [1.721095958681681], [1.7930739697464022], [1.8678957223989248], [0], [0], [0], [0]];[-1.04387001,-1.32057044]
[-0.94371886,-1.08419384];[-0.01041412,-0.01349954,-0.84421139,0.53573917];[[-1.31164659, -0.98491919], [6.1532668, -4.05827238], [2.41662929, 1.95147103], [-1.857736, 1.84856964], [6.6924963, 2.80749249], [4.60000024, 2.19999996], [4.50000024, -4.10000014], [0.70000018, -3.70000013], [0.0, 0.0], [0.0, 0.0]];[[0.0], [1.6039788737823082], [1.670902356342934], [1.667236195095787], [18.259357155132733], [17.35547472233487], [1.606760962507569], [1.6671165021076815], [0], [0]];[6.6924963,2.80749249]
