[3.71435215,-0.32961004];[2.19539322e-03,5.28449841e-04,-3.17391518e-02,9.99493635e-01];[[4.05910386, -1.63076439], [6.00000009, -2.85000017], [5.60000008, 1.59999989], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[164.21106389575894], [147.6107683350414], [163.71946684565236], [0], [0], [0], [0], [0], [0], [0]];[4.05910386,-1.63076439]
[3.98090438,-1.39162865];[0.00232263,0.00109145,-0.59655193,0.80257037];[[3.07460064, -3.882335], [6.63506575, -3.94130622], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[91.22173946337898], [83.52000268676824], [0], [0], [0], [0], [0], [0], [0], [0]];[3.07460064,-3.882335]
[0.79967288,-3.7603786];[2.96681062e-03,1.12283890e-04,9.96118411e-01,-8.79733353e-02];[[1.28316379, -5.74169111], [5.10000008, 2.10000034], [0.23693766, 0.51826763], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[13.442026489765706], [11.606764276051672], [15.863282019000916], [0], [0], [0], [0], [0], [0], [0]];[0.23693766,0.51826763]
[0.94182148,-5.98133656];[-4.90277616e-04,-3.98094281e-03,-3.88251210e-01,9.21544848e-01];[[5.10000007, 2.10000034], [-0.30000001, -0.7999997], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[9.757822932795296], [39.30830191204958], [0], [0], [0], [0], [0], [0], [0], [0]];[-0.30000001,-0.7999997]
[-0.2169891,-1.05054781];[0.00429764,-0.00130379,0.80460347,0.59379553];[[-1.55643117, -2.54042568], [7.13068771, -4.01292324], [5.10000013, 2.10000034], [-1.79999997, -4.99999976], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[9.375367995214408], [8.514274324368712], [8.514274324368712], [8.924943348819696], [0], [0], [0], [0], [0], [0]];[-1.55643117,-2.54042568]
[-1.47289184,-2.35443589];[0.00468148,0.0020885,-0.85455423,0.51933684];[[-2.05000001, -4.34999975], [5.1000001, 2.10000034], [-1.21481943, 0.09940055], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[8.487838437723719], [41.09454539797343], [104.94949470400599], [0], [0], [0], [0], [0], [0], [0]];[-1.21481943,0.09940055]
[-1.18472599,-0.15546387];[6.42620358e-04,3.66902111e-03,7.39133769e-01,6.73548365e-01];[[0.35032833, 0.87544781], [-1.40657002, -1.940615], [-2.10000004, -4.39999976], [5.10000007, 2.10000034], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[117.626553565523], [8.566674383440656], [8.216568006941547], [407.62791914427487], [0], [0], [0], [0], [0], [0]];[5.10000007,2.10000034]
[5.28574274,2.11318688];[6.41038734e-03,-2.85101762e-04,2.83675596e-01,9.58898832e-01];[[-3.64788132, -3.54312908], [1.60000021, 2.40000035], [7.1742382, -4.00353098], [4.50000025, 2.20000034], [-0.39999982, 1.50000033], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[59.07400992508334], [84.953855347227], [15.428148777539455], [16.55901440988888], [18.608891814278493], [0], [0], [0], [0], [0]];[1.60000021,2.40000035]
[1.85278651,2.13919707];[0.00252865,-0.00158022,0.97395116,0.2267383];[[-3.24999987, -3.49999974], [0.70000019, 2.50000035], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[16.195619369348062], [17.21368986879519], [0], [0], [0], [0], [0], [0], [0], [0]];[0.70000019,2.50000035]
[0.93135798,2.4311975];[1.44889257e-03,7.97918548e-05,9.88255331e-01,1.52804752e-01];[[-3.39453799, -3.96948527], [5.44259309, -5.70014294], [-2.70438864, 2.35697015], [0.10000018, 2.50000035], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[16.029102668306702], [15.57418912099924], [16.507393450563658], [17.01068783063584], [0], [0], [0], [0], [0], [0]];[0.10000018,2.50000035]
