[0.16920932,0.22530542];[-1.23767402e-04,8.55314023e-04,2.99997400e-01,9.53939629e-01];[[3.10000005, 0.55000001], [1.49774663, 1.9099212], [2.50000004, -1.80000003], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[558.8128255794626], [554.6297126730228], [536.7375140826339], [0], [0], [0], [0], [0], [0], [0]];[3.10000005,0.55000001]
[2.83751374,0.50977346];[-5.42091438e-04,-1.17287587e-03,6.19088313e-02,9.98080975e-01];[[3.33907859, -0.90288486], [1.20000002, 2.90000004], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[131.93809927684825], [132.5588732900275], [0], [0], [0], [0], [0], [0], [0], [0]];[1.20000002,2.90000004]
[1.34356527,2.69342705];[-8.77993560e-04,1.85784573e-03,8.78752818e-01,4.77272717e-01];[[0.66536949, -0.48427121], [4.95687389, 5.63954711], [8.50000021, 0.60000001], [5.00000016, -0.50000001], [-1.59999994, 5.30000008], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[216.69684510705903], [24.248086934457753], [27.91852392597274], [30.2118657070184], [30.13640776169096], [0], [0], [0], [0], [0]];[0.66536949,-0.48427121]
[0.72522109,-0.2451887];[-3.24502348e-03,-4.59509107e-04,-7.84333584e-01,6.20330627e-01];[[3.20222377, -2.42094472], [-2.09410142, -0.05070333], [8.50000018, 0.60000028], [5.00000012, -0.49999973], [4.98346758, 5.71602297], [-1.29999997, -2.19999976], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[25.696282786740944], [27.57193825079753], [24.333667276477076], [37.48142050309891], [21.909986872797923], [113.55360469345905], [0], [0], [0], [0]];[-1.29999997,-2.19999976]
[-1.53449737,-2.32991756];[6.56023960e-04,2.72230730e-03,8.80049322e-01,-4.74874035e-01];[[4.55837413, -0.52192471], [-3.6006611, 0.08163376], [-1.34655413, -2.65217526], [-3.54681809, -3.3044941], [8.50000042, 0.60000019], [3.60000035, -2.59999986], [1.50000032, -3.79999987], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[46.093987438134704], [18.538494082627576], [22.231617062327814], [10.309055074061332], [33.86917060391401], [16.984754533789797], [9.716909227010207], [0], [0], [0]];[4.55837413,-0.52192471]
